"","id","hand","year","month","day","hour","minute","seconds","blocking","block","trial","iti","rt","response_time","too_soon","too_late","xfix","yfix","xtarget","ytarget"
"494",9,2,2017,11,29,15,3,3.649,2,2,4,1.6991,0.44872,1.1475,0,0,1792,528,686,579
"495",9,2,2017,11,29,15,3,3.649,2,2,5,1.8909,0.91456,1.9171,0,0,1804,541,672,592
"496",9,2,2017,11,29,15,3,3.649,2,2,6,1.9593,0.81283,1.5088,0,0,1803,541,659,581
"497",9,2,2017,11,29,15,3,3.649,2,2,7,1.5472,0.57201,NA,0,1,1803,534,NA,NA
"498",9,2,2017,11,29,15,3,3.649,2,2,8,1.1386,1.9842,2.6411,0,0,1784,536,619,572
"499",9,2,2017,11,29,15,3,3.649,2,2,9,1.1493,1.1395,1.6717,0,0,1792,531,676,570
"500",9,2,2017,11,29,15,3,3.649,2,2,10,1.2575,0.61817,NA,0,1,1806,539,NA,NA
"501",9,2,2017,11,29,15,3,3.649,2,2,11,1.8407,0.63342,1.3849,0,0,1798,534,692,574
"502",9,2,2017,11,29,15,3,3.649,2,2,12,1.2543,0.79226,NA,0,1,1790,535,NA,NA
"503",9,2,2017,11,29,15,3,3.649,2,2,13,1.8143,0.80476,NA,0,1,1804,530,NA,NA
"504",9,2,2017,11,29,15,3,3.649,2,2,14,1.2435,0.50312,NA,0,1,1797,540,NA,NA
"505",9,2,2017,11,29,15,3,3.649,2,2,15,1.9293,0.40926,NA,0,1,1799,529,NA,NA
"506",9,2,2017,11,29,15,3,3.649,2,2,16,1.35,0.9275,NA,0,1,1799,527,NA,NA
"507",9,2,2017,11,29,15,3,3.649,2,2,17,1.1966,0.83403,NA,0,1,1796,527,NA,NA
"508",9,2,2017,11,29,15,3,3.649,2,2,18,1.2511,0.67291,0.99901,0,0,1794,535,622,546
"509",9,2,2017,11,29,15,3,3.649,2,2,19,1.616,0.59296,1.2259,0,0,1801,535,641,555
"510",9,2,2017,11,29,15,3,3.649,2,2,20,1.4733,0.48796,NA,0,1,1806,538,NA,NA
"511",9,2,2017,11,29,15,3,3.649,2,3,1,1.1067,0.55848,1.3967,0,0,1796,536,651,519
"512",9,2,2017,11,29,15,3,3.649,2,3,2,1.9619,0.66249,NA,0,1,1802,538,NA,NA
"513",9,2,2017,11,29,15,3,3.649,2,3,3,1.0046,0.77635,1.3066,0,0,1805,531,658,523
"514",9,2,2017,11,29,15,3,3.649,2,3,4,1.7749,0.85668,1.3805,0,0,1780,543,652,528
"515",9,2,2017,11,29,15,3,3.649,2,3,5,1.8173,0.56818,1.0563,0,0,1794,538,625,522
"516",9,2,2017,11,29,15,3,3.649,2,3,6,1.8687,0.54763,1.2516,0,0,1787,540,659,528
"517",9,2,2017,11,29,15,3,3.649,2,3,7,1.0844,0.69812,NA,0,1,1790,539,NA,NA
"518",9,2,2017,11,29,15,3,3.649,2,3,8,1.3998,0.64426,1.2617,0,0,1797,535,651,529
"519",9,2,2017,11,29,15,3,3.649,2,3,9,1.2599,0.7819,1.4649,0,0,1808,539,652,530
"520",9,2,2017,11,29,15,3,3.649,2,3,10,1.8001,0.58599,NA,0,1,1803,538,NA,NA
"521",9,2,2017,11,29,15,3,3.649,2,4,1,1.547,0.38313,1.2334,0,0,1799,535,665,532
"522",9,2,2017,11,29,15,3,3.649,2,4,2,1.2963,1.0728,1.756,0,0,1796,538,641,532
"523",9,2,2017,11,29,15,3,3.649,2,4,3,1.7447,0.52585,1.652,0,0,1790,538,661,537
"524",9,2,2017,11,29,15,3,3.649,2,4,4,1.189,0.78724,1.412,0,0,1809,534,653,529
"525",9,2,2017,11,29,15,3,3.649,2,4,5,1.6868,0.64605,1.3313,0,0,1796,536,651,519
"526",9,2,2017,11,29,15,3,3.649,2,4,6,1.1835,1.0434,1.6746,0,0,1795,535,655,538
"527",9,2,2017,11,29,15,3,3.649,2,4,7,1.3685,0.92599,1.6603,0,0,1784,537,656,528
"528",9,2,2017,11,29,15,3,3.649,2,4,8,1.6256,0.68187,1.8872,0,0,1803,546,654,530
"529",9,2,2017,11,29,15,3,3.649,2,4,9,1.7802,0.71145,1.3216,0,0,1802,541,661,525
"530",9,2,2017,11,29,15,3,3.649,2,4,10,1.0811,0.65284,NA,0,1,1803,536,NA,NA
"531",9,2,2017,11,29,15,3,3.649,2,4,11,1.9294,0.48838,1.1632,0,0,1792,534,661,530
"532",9,2,2017,11,29,15,3,3.649,2,4,12,1.7757,0.60727,1.2236,0,0,1802,543,650,521
"533",9,2,2017,11,29,15,3,3.649,2,4,13,1.4868,0.95444,1.7681,0,0,1809,537,656,526
"534",9,2,2017,11,29,15,3,3.649,2,4,14,1.4359,NA,NA,1,0,1788,535,NA,NA
"535",9,2,2017,11,29,15,3,3.649,2,4,15,1.4468,0.57937,1.2035,0,0,1803,532,652,536
"536",9,2,2017,11,29,15,3,3.649,2,4,16,1.3063,0.68521,1.4273,0,0,1809,535,658,525
"537",9,2,2017,11,29,15,3,3.649,2,4,17,1.5085,1.0981,1.7391,0,0,1800,535,665,521
"538",9,2,2017,11,29,15,3,3.649,2,4,18,1.5108,0.72703,1.2862,0,0,1814,532,649,530
"539",9,2,2017,11,29,15,3,3.649,2,4,19,1.8176,0.89319,1.4962,0,0,1794,541,651,524
"540",9,2,2017,11,29,15,3,3.649,2,4,20,1.7948,0.89208,1.9732,0,0,1790,542,647,524
"541",10,2,2017,11,16,19,35,42.071,1,1,1,1.8147,NA,NA,0,1,1803,531,NA,NA
"542",10,2,2017,11,16,19,35,42.071,1,1,2,1.9058,0.36209,1.7095,0,0,1801,529,657,527
"543",10,2,2017,11,16,19,35,42.071,1,1,3,1.127,0.34768,NA,0,1,1800,541,NA,NA
"544",10,2,2017,11,16,19,35,42.071,1,1,4,1.9134,0.33067,1.1073,0,0,1789,531,657,536
"545",10,2,2017,11,16,19,35,42.071,1,1,5,1.6324,0.21069,0.84299,0,0,1802,539,637,535
"546",10,2,2017,11,16,19,35,42.071,1,1,6,1.0975,0.66468,2.2846,0,0,1806,541,646,532
"547",10,2,2017,11,16,19,35,42.071,1,1,7,1.2785,0.69752,1.8969,0,0,1784,532,653,539
"548",10,2,2017,11,16,19,35,42.071,1,1,8,1.5469,0.34335,1.9861,0,0,1796,548,664,535
"549",10,2,2017,11,16,19,35,42.071,1,1,9,1.9575,0.47905,1.4216,0,0,1792,544,656,539
"550",10,2,2017,11,16,19,35,42.071,1,1,10,1.9649,0.40566,1.233,0,0,1800,543,659,530
"551",10,2,2017,11,16,19,35,42.071,1,2,1,1.7513,0.3364,0.98391,0,0,1806,540,657,547
"552",10,2,2017,11,16,19,35,42.071,1,2,2,1.2551,0.45351,1.02,0,0,1796,542,668,550
"553",10,2,2017,11,16,19,35,42.071,1,2,3,1.506,0.32245,0.85238,0,0,1793,551,672,557
"554",10,2,2017,11,16,19,35,42.071,1,2,4,1.6991,0.3942,0.91608,0,0,1796,540,667,544
"555",10,2,2017,11,16,19,35,42.071,1,2,5,1.8909,0.34378,0.76543,0,0,1792,543,666,545
"556",10,2,2017,11,16,19,35,42.071,1,2,6,1.9593,0.3909,0.89393,0,0,1805,549,681,545
"557",10,2,2017,11,16,19,35,42.071,1,2,7,1.5472,0.45827,0.88659,0,0,1803,544,699,547
"558",10,2,2017,11,16,19,35,42.071,1,2,8,1.1386,0.42592,0.81768,0,0,1796,535,741,500
"559",10,2,2017,11,16,19,35,42.071,1,2,9,1.1493,0.36548,0.87467,0,0,1793,549,652,533
"560",10,2,2017,11,16,19,35,42.071,1,2,10,1.2575,0.36272,0.79193,0,0,1800,542,704,537
"561",10,2,2017,11,16,19,35,42.071,1,2,11,1.8407,0.28844,0.70987,0,0,1791,536,698,536
"562",10,2,2017,11,16,19,35,42.071,1,2,12,1.2543,0.28919,0.76211,0,0,1792,547,680,538
"563",10,2,2017,11,16,19,35,42.071,1,2,13,1.8143,0.30607,0.7122,0,0,1791,545,736,529
"564",10,2,2017,11,16,19,35,42.071,1,2,14,1.2435,0.336,0.78642,0,0,1796,530,693,542
"565",10,2,2017,11,16,19,35,42.071,1,2,15,1.9293,0.34962,0.82215,0,0,1796,529,696,546
"566",10,2,2017,11,16,19,35,42.071,1,2,16,1.35,0.32197,0.72113,0,0,1798,559,693,532
"567",10,2,2017,11,16,19,35,42.071,1,2,17,1.1966,0.32476,0.71724,0,0,1815,549,716,515
"568",10,2,2017,11,16,19,35,42.071,1,2,18,1.2511,0.315,0.72119,0,0,1798,538,733,527
"569",10,2,2017,11,16,19,35,42.071,1,2,19,1.616,0.31905,0.77242,0,0,1795,538,700,541
"570",10,2,2017,11,16,19,35,42.071,1,2,20,1.4733,0.49076,0.95582,0,0,1793,549,715,530
"571",10,2,2017,11,16,19,35,42.071,1,3,1,1.1067,0.44579,0.86006,0,0,1801,538,670,530
"572",10,2,2017,11,16,19,35,42.071,1,3,2,1.9619,0.41498,0.76489,0,0,1800,536,668,528
"573",10,2,2017,11,16,19,35,42.071,1,3,3,1.0046,0.4919,0.79796,0,0,1783,543,672,561
"574",10,2,2017,11,16,19,35,42.071,1,3,4,1.7749,0.60518,0.99766,0,0,1794,536,680,510
"575",10,2,2017,11,16,19,35,42.071,1,3,5,1.8173,0.45186,0.74923,0,0,1782,544,705,554
"576",10,2,2017,11,16,19,35,42.071,1,3,6,1.8687,0.47465,0.80188,0,0,1790,540,711,541
"577",10,2,2017,11,16,19,35,42.071,1,3,7,1.0844,0.43519,0.81211,0,0,1788,538,676,573
"578",10,2,2017,11,16,19,35,42.071,1,3,8,1.3998,0.52975,0.89411,0,0,1806,537,711,554
"579",10,2,2017,11,16,19,35,42.071,1,3,9,1.2599,0.38577,0.8569,0,0,1804,537,712,554
"580",10,2,2017,11,16,19,35,42.071,1,3,10,1.8001,0.37112,0.73411,0,0,1800,529,687,522
"581",10,2,2017,11,16,19,35,42.071,1,4,1,1.547,0.40297,0.86057,0,0,1794,522,659,523
"582",10,2,2017,11,16,19,35,42.071,1,4,2,1.2963,0.41721,0.86713,0,0,1804,523,653,561
"583",10,2,2017,11,16,19,35,42.071,1,4,3,1.7447,0.52824,1.6967,0,0,1812,546,618,499
"584",10,2,2017,11,16,19,35,42.071,1,4,4,1.189,0.57768,1.034,0,0,1810,549,668,549
"585",10,2,2017,11,16,19,35,42.071,1,4,5,1.6868,0.33176,0.99177,0,0,1800,533,630,536
"586",10,2,2017,11,16,19,35,42.071,1,4,6,1.1835,0.78305,1.1884,0,0,1787,527,654,551
"587",10,2,2017,11,16,19,35,42.071,1,4,7,1.3685,0.41887,0.86902,0,0,1800,534,675,525
"588",10,2,2017,11,16,19,35,42.071,1,4,8,1.6256,0.55666,0.93378,0,0,1797,540,612,545
"589",10,2,2017,11,16,19,35,42.071,1,4,9,1.7802,0.34056,0.79085,0,0,1801,532,677,553
"590",10,2,2017,11,16,19,35,42.071,1,4,10,1.0811,0.43147,0.88042,0,0,1808,544,669,561
"591",10,2,2017,11,16,19,35,42.071,1,4,11,1.9294,0.28235,0.74628,0,0,1790,522,678,525
"592",10,2,2017,11,16,19,35,42.071,1,4,12,1.7757,0.4038,0.80971,0,0,1807,540,649,527
"593",10,2,2017,11,16,19,35,42.071,1,4,13,1.4868,NA,NA,1,0,1795,535,NA,NA
"594",10,2,2017,11,16,19,35,42.071,1,4,14,1.4359,0.40011,0.81351,0,0,1804,534,669,539
"595",10,2,2017,11,16,19,35,42.071,1,4,15,1.4468,0.32959,0.7439,0,0,1786,534,643,527
"596",10,2,2017,11,16,19,35,42.071,1,4,16,1.3063,0.30196,0.97526,0,0,1803,538,678,549
"597",10,2,2017,11,16,19,35,42.071,1,4,17,1.5085,0.33803,0.82997,0,0,1803,537,688,507
"598",10,2,2017,11,16,19,35,42.071,1,4,18,1.5108,0.33584,0.80088,0,0,1791,536,673,560
"599",10,2,2017,11,16,19,35,42.071,1,4,19,1.8176,0.44466,0.90997,0,0,1796,544,662,536
"600",10,2,2017,11,16,19,35,42.071,1,4,20,1.7948,0.3763,0.76737,0,0,1802,530,770,524
"601",11,2,2017,11,16,11,35,31.7,1,1,1,1.3477,NA,NA,1,0,1808,522,NA,NA
"602",11,2,2017,11,16,11,35,31.7,1,1,2,1.15,NA,NA,1,0,1799,534,NA,NA
"603",11,2,2017,11,16,11,35,31.7,1,1,3,1.5861,0.58361,2.6244,0,0,1805,527,657,528
"604",11,2,2017,11,16,11,35,31.7,1,1,4,1.2621,1.2168,2.2556,0,0,1797,535,656,541
"605",11,2,2017,11,16,11,35,31.7,1,1,5,1.0445,0.62155,NA,0,1,1807,529,NA,NA
"606",11,2,2017,11,16,11,35,31.7,1,1,6,1.7549,0.64061,1.5709,0,0,1811,531,668,531
"607",11,2,2017,11,16,11,35,31.7,1,1,7,1.2428,0.52408,1.4756,0,0,1795,527,658,534
"608",11,2,2017,11,16,11,35,31.7,1,1,8,1.4424,0.67778,2.1457,0,0,1793,540,665,539
"609",11,2,2017,11,16,11,35,31.7,1,1,9,1.6878,0.49562,2.0273,0,0,1794,541,666,537
"610",11,2,2017,11,16,11,35,31.7,1,1,10,1.3592,0.46984,1.725,0,0,1808,539,663,525
"611",11,2,2017,11,16,11,35,31.7,1,2,1,1.8507,0.52499,1.6944,0,0,1805,536,664,532
"612",11,2,2017,11,16,11,35,31.7,1,2,2,1.5606,0.54151,1.413,0,0,1810,536,661,532
"613",11,2,2017,11,16,11,35,31.7,1,2,3,1.9296,0.53111,1.4037,0,0,1792,546,666,532
"614",11,2,2017,11,16,11,35,31.7,1,2,4,1.6967,0.58727,1.5096,0,0,1800,540,664,529
"615",11,2,2017,11,16,11,35,31.7,1,2,5,1.5828,0.44659,1.1369,0,0,1814,546,658,526
"616",11,2,2017,11,16,11,35,31.7,1,2,6,1.8154,0.52312,1.3514,0,0,1803,540,666,532
"617",11,2,2017,11,16,11,35,31.7,1,2,7,1.879,0.45312,1.2745,0,0,1799,524,671,534
"618",11,2,2017,11,16,11,35,31.7,1,2,8,1.9889,0.48945,1.3403,0,0,1810,542,668,541
"619",11,2,2017,11,16,11,35,31.7,1,2,9,1.0005,0.62509,1.379,0,0,1797,528,670,528
"620",11,2,2017,11,16,11,35,31.7,1,2,10,1.8654,0.43715,1.2143,0,0,1799,540,658,531
"621",11,2,2017,11,16,11,35,31.7,1,2,11,1.6126,0.6854,1.4406,0,0,1803,546,656,531
"622",11,2,2017,11,16,11,35,31.7,1,2,12,1.99,0.41303,1.2404,0,0,1803,539,665,527
"623",11,2,2017,11,16,11,35,31.7,1,2,13,1.5277,0.43527,1.7286,0,0,1810,527,660,534
"624",11,2,2017,11,16,11,35,31.7,1,2,14,1.4795,0.45304,1.2722,0,0,1803,534,663,536
"625",11,2,2017,11,16,11,35,31.7,1,2,15,1.8013,0.58223,NA,0,1,1798,535,NA,NA
"626",11,2,2017,11,16,11,35,31.7,1,2,16,1.2278,0.52308,1.8013,0,0,1804,539,659,543
"627",11,2,2017,11,16,11,35,31.7,1,2,17,1.4981,0.55697,1.7405,0,0,1801,537,654,532
"628",11,2,2017,11,16,11,35,31.7,1,2,18,1.9009,0.40849,1.5475,0,0,1792,533,654,534
"629",11,2,2017,11,16,11,35,31.7,1,2,19,1.5747,0.41108,1.726,0,0,1797,552,674,536
"630",11,2,2017,11,16,11,35,31.7,1,2,20,1.8452,0.3993,1.2785,0,0,1802,534,667,538
"631",11,2,2017,11,16,11,35,31.7,1,3,1,1.1239,0.64047,NA,0,1,1803,534,NA,NA
"632",11,2,2017,11,16,11,35,31.7,1,3,2,1.4904,0.42367,0.83155,0,0,1806,539,690,550
"633",11,2,2017,11,16,11,35,31.7,1,3,3,1.853,0.3749,0.76711,0,0,1816,533,669,560
"634",11,2,2017,11,16,11,35,31.7,1,3,4,1.8739,0.46832,0.81682,0,0,1800,532,636,533
"635",11,2,2017,11,16,11,35,31.7,1,3,5,1.2703,0.34204,0.93825,0,0,1809,535,621,508
"636",11,2,2017,11,16,11,35,31.7,1,3,6,1.2085,0.41271,0.8265,0,0,1812,550,654,530
"637",11,2,2017,11,16,11,35,31.7,1,3,7,1.565,0.3765,1.0226,0,0,1804,538,671,544
"638",11,2,2017,11,16,11,35,31.7,1,3,8,1.6403,0.37669,0.80538,0,0,1812,537,688,547
"639",11,2,2017,11,16,11,35,31.7,1,3,9,1.417,0.69246,1.2804,0,0,1803,540,682,551
"640",11,2,2017,11,16,11,35,31.7,1,3,10,1.206,0.55697,0.97899,0,0,1797,540,724,543
"641",11,2,2017,11,16,11,35,31.7,1,4,1,1.1781,0.44397,0.76317,0,0,1796,538,661,558
"642",11,2,2017,11,16,11,35,31.7,1,4,2,1.3596,0.66874,1.0889,0,0,1809,540,689,579
"643",11,2,2017,11,16,11,35,31.7,1,4,3,1.0567,1.1495,1.4758,0,0,1805,538,671,538
"644",11,2,2017,11,16,11,35,31.7,1,4,4,1.5219,0.46968,1.1081,0,0,1795,542,702,546
"645",11,2,2017,11,16,11,35,31.7,1,4,5,1.3358,0.73869,1.5308,0,0,1793,544,658,542
"646",11,2,2017,11,16,11,35,31.7,1,4,6,1.1757,0.51028,1.3455,0,0,1807,546,661,553
"647",11,2,2017,11,16,11,35,31.7,1,4,7,1.2089,0.46048,1.0488,0,0,1801,545,677,546
"648",11,2,2017,11,16,11,35,31.7,1,4,8,1.9052,0.73806,1.1384,0,0,1783,549,678,546
"649",11,2,2017,11,16,11,35,31.7,1,4,9,1.6754,0.56253,1.3249,0,0,1792,546,684,561
"650",11,2,2017,11,16,11,35,31.7,1,4,10,1.4685,0.386,1.2371,0,0,1792,540,675,566
"651",11,2,2017,11,16,11,35,31.7,1,4,11,1.9121,0.33557,1.1341,0,0,1794,546,670,551
"652",11,2,2017,11,16,11,35,31.7,1,4,12,1.104,0.58687,1.2844,0,0,1803,549,653,526
"653",11,2,2017,11,16,11,35,31.7,1,4,13,1.7455,0.34635,0.97094,0,0,1796,545,678,513
"654",11,2,2017,11,16,11,35,31.7,1,4,14,1.7363,0.3688,1.0727,0,0,1795,541,682,578
"655",11,2,2017,11,16,11,35,31.7,1,4,15,1.5619,0.31436,1.0482,0,0,1787,543,698,575
"656",11,2,2017,11,16,11,35,31.7,1,4,16,1.1842,0.32527,1.1167,0,0,1804,544,644,563
"657",11,2,2017,11,16,11,35,31.7,1,4,17,1.5972,0.38006,0.86645,0,0,1799,548,698,580
"658",11,2,2017,11,16,11,35,31.7,1,4,18,1.2999,0.33131,1.2977,0,0,1802,538,638,565
"659",11,2,2017,11,16,11,35,31.7,1,4,19,1.1341,0.35865,1.0051,0,0,1810,538,627,530
"660",11,2,2017,11,16,11,35,31.7,1,4,20,1.2126,0.5256,0.97548,0,0,1812,535,615,521
"661",12,2,2017,11,29,15,27,0.301,1,1,1,1.8147,0.75343,1.6594,0,0,1805,534,633,548
"662",12,2,2017,11,29,15,27,0.301,1,1,2,1.9058,0.39013,1.8731,0,0,1808,541,654,534
"663",12,2,2017,11,29,15,27,0.301,1,1,3,1.127,0.3033,1.5657,0,0,1807,537,653,538
"664",12,2,2017,11,29,15,27,0.301,1,1,4,1.9134,0.31446,1.7368,0,0,1801,537,652,541
"665",12,2,2017,11,29,15,27,0.301,1,1,5,1.6324,0.49224,1.1456,0,0,1798,538,638,537
"666",12,2,2017,11,29,15,27,0.301,1,1,6,1.0975,0.32281,0.97633,0,0,1801,545,664,540
"667",12,2,2017,11,29,15,27,0.301,1,1,7,1.2785,0.29984,0.96218,0,0,1800,546,657,531
"668",12,2,2017,11,29,15,27,0.301,1,1,8,1.5469,0.27049,1.2869,0,0,1800,541,647,533
"669",12,2,2017,11,29,15,27,0.301,1,1,9,1.9575,0.30322,1.2848,0,0,1812,543,651,541
"670",12,2,2017,11,29,15,27,0.301,1,1,10,1.9649,0.36163,1.4131,0,0,1795,540,643,537
"671",12,2,2017,11,29,15,27,0.301,1,2,1,1.7513,0.24498,1.3348,0,0,1803,542,647,546
"672",12,2,2017,11,29,15,27,0.301,1,2,2,1.2551,0.37041,1.1687,0,0,1804,538,653,546
"673",12,2,2017,11,29,15,27,0.301,1,2,3,1.506,0.38254,1.4864,0,0,1805,546,643,537
"674",12,2,2017,11,29,15,27,0.301,1,2,4,1.6991,0.29094,1.1491,0,0,1809,546,640,538
"675",12,2,2017,11,29,15,27,0.301,1,2,5,1.8909,0.31461,1.0926,0,0,1800,539,653,534
"676",12,2,2017,11,29,15,27,0.301,1,2,6,1.9593,0.29086,1.0322,0,0,1784,536,643,529
"677",12,2,2017,11,29,15,27,0.301,1,2,7,1.5472,0.23513,0.8666,0,0,1810,550,639,535
"678",12,2,2017,11,29,15,27,0.301,1,2,8,1.1386,0.30571,1.3654,0,0,1794,549,648,533
"679",12,2,2017,11,29,15,27,0.301,1,2,9,1.1493,0.34781,NA,0,1,1792,554,NA,NA
"680",12,2,2017,11,29,15,27,0.301,1,2,10,1.2575,0.37994,1.2665,0,0,1798,531,656,538
"681",12,2,2017,11,29,15,27,0.301,1,2,11,1.8407,0.28583,1.4693,0,0,1798,540,652,548
"682",12,2,2017,11,29,15,27,0.301,1,2,12,1.2543,0.288,1.094,0,0,1796,542,649,539
"683",12,2,2017,11,29,15,27,0.301,1,2,13,1.8143,0.28862,1.494,0,0,1808,552,646,545
"684",12,2,2017,11,29,15,27,0.301,1,2,14,1.2435,0.33279,1.199,0,0,1798,544,639,537
"685",12,2,2017,11,29,15,27,0.301,1,2,15,1.9293,0.27027,1.0835,0,0,1801,549,640,529
"686",12,2,2017,11,29,15,27,0.301,1,2,16,1.35,0.28346,1.1058,0,0,1792,539,657,537
"687",12,2,2017,11,29,15,27,0.301,1,2,17,1.1966,0.29941,1.3159,0,0,1805,541,640,536
"688",12,2,2017,11,29,15,27,0.301,1,2,18,1.2511,0.30381,1.4308,0,0,1802,540,648,548
"689",12,2,2017,11,29,15,27,0.301,1,2,19,1.616,0.32001,1.0761,0,0,1789,547,633,543
"690",12,2,2017,11,29,15,27,0.301,1,2,20,1.4733,0.35521,1.0303,0,0,1792,550,637,535
"691",12,2,2017,11,29,15,27,0.301,1,3,1,1.1067,0.34812,1.2993,0,0,1795,533,566,571
"692",12,2,2017,11,29,15,27,0.301,1,3,2,1.9619,1.5989,2.1164,0,0,1800,544,569,570
"693",12,2,2017,11,29,15,27,0.301,1,3,3,1.0046,1.2852,2.2001,0,0,1797,540,591,588
"694",12,2,2017,11,29,15,27,0.301,1,3,4,1.7749,1.8753,2.7184,0,0,1800,538,593,555
"695",12,2,2017,11,29,15,27,0.301,1,3,5,1.8173,0.51086,1.4112,0,0,1794,547,597,557
"696",12,2,2017,11,29,15,27,0.301,1,3,6,1.8687,0.5678,1.4542,0,0,1795,545,597,568
"697",12,2,2017,11,29,15,27,0.301,1,3,7,1.0844,0.83643,1.8166,0,0,1801,541,698,563
"698",12,2,2017,11,29,15,27,0.301,1,3,8,1.3998,1.0712,1.8985,0,0,1787,541,631,543
"699",12,2,2017,11,29,15,27,0.301,1,3,9,1.2599,1.0787,1.9068,0,0,1807,540,668,553
"700",12,2,2017,11,29,15,27,0.301,1,3,10,1.8001,0.80643,1.7435,0,0,1805,528,646,532
"701",12,2,2017,11,29,15,27,0.301,1,4,1,1.547,0.60982,2.6201,0,0,1802,529,635,563
"702",12,2,2017,11,29,15,27,0.301,1,4,2,1.2963,0.83525,2.5629,0,0,1805,539,629,582
"703",12,2,2017,11,29,15,27,0.301,1,4,3,1.7447,0.80185,1.8772,0,0,1813,538,620,563
"704",12,2,2017,11,29,15,27,0.301,1,4,4,1.189,0.67815,1.4774,0,0,1805,549,636,553
"705",12,2,2017,11,29,15,27,0.301,1,4,5,1.6868,0.61913,1.7814,0,0,1806,542,674,551
"706",12,2,2017,11,29,15,27,0.301,1,4,6,1.1835,1.1396,2.2299,0,0,1789,531,682,557
"707",12,2,2017,11,29,15,27,0.301,1,4,7,1.3685,0.47921,1.3383,0,0,1793,536,585,553
"708",12,2,2017,11,29,15,27,0.301,1,4,8,1.6256,0.46344,1.3785,0,0,1784,535,661,545
"709",12,2,2017,11,29,15,27,0.301,1,4,9,1.7802,0.74499,2.7639,0,0,1789,540,665,562
"710",12,2,2017,11,29,15,27,0.301,1,4,10,1.0811,0.60425,1.8675,0,0,1803,538,637,567
"711",12,2,2017,11,29,15,27,0.301,1,4,11,1.9294,0.52049,1.6745,0,0,1792,527,669,551
"712",12,2,2017,11,29,15,27,0.301,1,4,12,1.7757,0.61939,1.3448,0,0,1796,543,614,548
"713",12,2,2017,11,29,15,27,0.301,1,4,13,1.4868,0.76904,1.5454,0,0,1804,534,659,565
"714",12,2,2017,11,29,15,27,0.301,1,4,14,1.4359,0.65014,1.8488,0,0,1806,545,664,581
"715",12,2,2017,11,29,15,27,0.301,1,4,15,1.4468,0.39467,2.0517,0,0,1790,530,672,576
"716",12,2,2017,11,29,15,27,0.301,1,4,16,1.3063,0.5437,2.6859,0,0,1806,542,674,589
"717",12,2,2017,11,29,15,27,0.301,1,4,17,1.5085,0.42058,1.3709,0,0,1800,540,635,547
"718",12,2,2017,11,29,15,27,0.301,1,4,18,1.5108,0.76723,NA,0,1,1796,548,NA,NA
"719",12,2,2017,11,29,15,27,0.301,1,4,19,1.8176,0.44009,1.3043,0,0,1797,542,611,563
"720",12,2,2017,11,29,15,27,0.301,1,4,20,1.7948,0.44715,1.3049,0,0,1799,531,612,562
"721",13,2,2017,11,21,11,18,13.653,1,1,1,1.8147,NA,NA,1,0,1795,537,NA,NA
"722",13,2,2017,11,21,11,18,13.653,1,1,2,1.9058,NA,NA,1,0,1802,530,NA,NA
"723",13,2,2017,11,21,11,18,13.653,1,1,3,1.127,NA,NA,1,0,1793,533,NA,NA
"724",13,2,2017,11,21,11,18,13.653,1,1,4,1.9134,1.7065,2.6228,0,0,1797,537,662,531
"725",13,2,2017,11,21,11,18,13.653,1,1,5,1.6324,NA,NA,1,0,1793,530,NA,NA
"726",13,2,2017,11,21,11,18,13.653,1,1,6,1.0975,0.94755,1.848,0,0,1805,539,668,540
"727",13,2,2017,11,21,11,18,13.653,1,1,7,1.2785,0.53491,1.3113,0,0,1816,543,671,539
"728",13,2,2017,11,21,11,18,13.653,1,1,8,1.5469,0.50028,1.3304,0,0,1799,537,651,539
"729",13,2,2017,11,21,11,18,13.653,1,1,9,1.9575,0.68453,1.0904,0,0,1791,542,643,527
"730",13,2,2017,11,21,11,18,13.653,1,1,10,1.9649,NA,NA,1,0,1800,531,NA,NA
"731",13,2,2017,11,21,11,18,13.653,1,2,1,1.7513,0.55843,1.3797,0,0,1809,540,666,535
"732",13,2,2017,11,21,11,18,13.653,1,2,2,1.2551,0.43576,1.4825,0,0,1809,539,659,533
"733",13,2,2017,11,21,11,18,13.653,1,2,3,1.506,0.64112,1.1571,0,0,1807,536,660,534
"734",13,2,2017,11,21,11,18,13.653,1,2,4,1.6991,0.7202,1.4385,0,0,1798,529,662,536
"735",13,2,2017,11,21,11,18,13.653,1,2,5,1.8909,1.2134,1.5686,0,0,1810,539,660,516
"736",13,2,2017,11,21,11,18,13.653,1,2,6,1.9593,0.56238,0.88957,0,0,1794,532,683,540
"737",13,2,2017,11,21,11,18,13.653,1,2,7,1.5472,0.41302,0.68903,0,0,1815,527,683,537
"738",13,2,2017,11,21,11,18,13.653,1,2,8,1.1386,0.89446,1.3388,0,0,1801,539,640,531
"739",13,2,2017,11,21,11,18,13.653,1,2,9,1.1493,0.52071,1.1379,0,0,1795,534,679,537
"740",13,2,2017,11,21,11,18,13.653,1,2,10,1.2575,0.72973,1.1218,0,0,1787,530,663,533
"741",13,2,2017,11,21,11,18,13.653,1,2,11,1.8407,0.41471,0.82154,0,0,1804,536,677,507
"742",13,2,2017,11,21,11,18,13.653,1,2,12,1.2543,0.62586,0.96777,0,0,1781,544,657,550
